;price;nroom;sqmeter;lat;long;condom;floor;tpprop;status;heating;ac;photosnum;enclass;contr;furnished;kitchen
1692;750;1;30;454.576;920.915;50;1;Classe immobile signorile;Buono / Abitabile;Autonomo;Assente;10;G;Affitto, 4+4;Arredato;cucina angolo cottura
1693;2000;3;80;454.618;919.545;125;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Assente;11;F;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1694;1200;2;48;454.488;91.982;70;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;17;G;Affitto, 4+4;Arredato;Cucina a vista
1695;3500;4;150;454.647;920.501;584;3;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;11;G;Affitto;Parzialmente arredato;Cucina abitabile
1696;5142;4;220;454.656;920.454;0;NA;Classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Assente;7;G;Affitto;Not given;cucinotto
1697;1290;2;55;454.857;917.029;0;1;Intera proprieta, classe immobile signorile;Buono / Abitabile;Autonomo;Assente, solo freddo;9;E;Affitto;Parzialmente arredato;none
1698;800;2;60;454.718;92.299;150;5;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Assente;10;E;Affitto, concordato;Arredato;Cucina a vista
1699;3167;3;140;454.682;917.677;210;0;Intera proprieta, classe immobile signorile;Buono / Abitabile;Autonomo;Autonomo, solo freddo;9;D;Affitto;Arredato;none
1700;1500;2;60;454.699;92.084;83;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;12;F;Affitto;Arredato;cucina angolo cottura
1701;2150;3;75;454.608;91.942;115;3;Classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Assente;17;D;Affitto, 4+4;Not given;Cucina abitabile
1702;3500;4;145;454.899;91.982;300;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato, freddo/caldo;19;A+;Affitto, 4+4;Arredato;Cucina a vista
1703;3200;4;145;454.908;91.988;300;3;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Autonomo;Autonomo, freddo/caldo;19;A+;Affitto, 4+4;Arredato;Cucina a vista
1704;1100;2;45;454.486;917.751;90;NA;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;12;D;Affitto, 4+4;Arredato;none
1705;1850;2;55;454.729;918.474;0;4;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;18;F;Affitto;Arredato;cucina semi abitabile
1706;1400;2;60;454.836;917.287;200;2;Intera proprieta, immobile di lusso;NA;Centralizzato;Autonomo, solo freddo;20;A;Affitto;Arredato;Cucina a vista
1707;1635;3;100;454.584;920.767;316;2;NA;Ottimo/Ristrutturato;Centralizzato;Assente, solo freddo;9;G;Affitto;Arredato;cucina semi abitabile
1708;1700;3;120;454.666;914.951;0;3;NA;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;8;NA;Affitto;Arredato;none
1709;1500;2;60;454.766;92.072;0;1;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Autonomo, freddo/caldo;14;G;Affitto, transitorio;Arredato;cucina angolo cottura
1710;1108;2;60;454.457;91.761;71;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo, solo freddo;19;G;Affitto, 4+4;Arredato;cucina angolo cottura
1711;2500;3;125;454.525;918.864;170;1;Intera proprieta, classe immobile signorile;NA;Centralizzato;Autonomo, solo freddo;4;A;Affitto, 4+4;Parzialmente arredato;cucina semi abitabile
1712;1550;2;75;454.562;91.859;0;3;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;15;G;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1713;810;2;75;454.723;92.367;190;3;Classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo;10;G;Affitto, 4+4;Arredato;cucina semi abitabile
1714;2400;3;133;454.644;92.185;400;1;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Autonomo;Centralizzato, solo freddo;17;G;Affitto;Parzialmente arredato;Cucina abitabile
1715;1850;2;55;454.729;918.474;0;4;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;18;F;Affitto;Arredato;cucina semi abitabile
1716;18000;3;78;NA;NA;170;1;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo, solo freddo;12;E;Affitto, 4+4;Arredato;Cucina a vista
1717;1800;2;75;454.698;9.164;250;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;20;G;Affitto, 4+4;Arredato;Cucina abitabile
1718;3750;4;140;454.704;91.945;500;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;10;G;Affitto, 4+4;Not given;cucina semi abitabile
1719;2000;3;80;454.646;91.763;160;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato, solo freddo;14;NA;Affitto, 4+4;Arredato;Cucina abitabile
1720;1300;2;50;454.766;914.719;0;NA;NA;Buono / Abitabile;Autonomo;Autonomo, solo freddo;13;NA;Affitto, 4+4;Arredato;Cucina abitabile
1721;1500;2;55;454.685;91.949;233;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;20;G;Affitto, 4+4;Arredato;Cucina a vista
1722;2917;4;105;454.783;91.851;292;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato, freddo/caldo;9;F;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1723;1000;2;70;454.843;92.371;185;6;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;15;E;Affitto, libero;Arredato;Cucina abitabile
1724;1000;2;60;454.826;91.736;0;3;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo, freddo/caldo;17;G;Affitto, 4+4;Arredato;Cucina a vista
1725;950;1;50;454.453;92.217;100;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;14;F;Affitto;Arredato;Cucina abitabile
1726;1400;2;65;454.547;91.752;1300;4;Classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Assente;11;D;Affitto, 4+4;Not given;Cucina abitabile
1727;3200;2;50;45.467;91.758;0;3;NA;Nuovo / In costruzione;Autonomo;Autonomo;20;Non classificabile;Affitto, transitorio;Arredato;cucina angolo cottura
1728;1100;2;55;454.676;91.555;100;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, freddo/caldo;8;G;Affitto, libero;Arredato;cucinotto
1729;2300;3;101;454.634;91.498;150;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;20;E;Affitto, 4+4;Arredato;cucina semi abitabile
1730;2150;2;40;454.534;91.991;0;1;NA;Ottimo/Ristrutturato;Centralizzato;Autonomo;16;Non classificabile;Affitto, transitorio;Arredato;cucina angolo cottura
1731;1400;2;85;454.692;921.222;150;3;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Assente;20;G;Affitto, transitorio;Parzialmente arredato;cucina semi abitabile
1732;2650;2;50;454.761;916.932;165;1;Intera proprieta;Ottimo/Ristrutturato;Autonomo;Presente;10;A1;Affitto;Arredato;Cucina abitabile
1733;1470;2;65;454.678;91.985;330;5;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato, solo freddo;8;F;Affitto, 4+4;Arredato;cucinotto
1734;2000;2;70;454.642;919.863;200;1;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;10;E;Affitto, 4+4;Arredato;cucina semi abitabile
1735;930;2;70;454.954;91.811;120;0;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;9;G;Affitto, 4+4;Arredato;Cucina a vista
1736;1500;2;85;454.861;916.421;280;3;Intera proprieta;Nuovo / In costruzione;Unknown;Assente;18;NA;Affitto, transitorio;Arredato;Cucina abitabile
1737;900;2;55;454.637;918.814;150;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;12;G;Affitto;Arredato;cucina semi abitabile
1738;1200;2;60;454.653;921.167;150;1;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;20;G;Affitto;Arredato;cucina semi abitabile
1739;1200;2;80;454.857;92.113;250;6;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;20;G;Affitto, transitorio;Arredato;Cucina abitabile
1740;1300;2;50;454.567;920.841;115;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;11;F;Affitto, 4+4;Arredato;cucina angolo cottura
1741;3500;4;145;454.908;91.988;300;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;13;A+;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1742;3500;4;150;45.465;9.205;584;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Predisposizione impianto;16;D;Affitto, 4+4;Not given;Cucina abitabile
1743;2650;5;120;454.812;92.081;200;7;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;19;NA;Affitto, 4+4;Arredato;Cucina abitabile
1744;2100;2;55;454.775;918.563;200;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;8;G;Affitto, 4+4;Arredato;Cucina a vista
1745;1500;3;110;454.784;921.543;350;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;18;G;Affitto;Arredato;Cucina abitabile
1746;2000;1;28;454.652;91.946;200;3;Intera proprieta, classe immobile signorile;Nuovo / In costruzione;Centralizzato;Autonomo;17;G;Affitto, 4+4;Arredato;cucinotto
1747;3200;4;145;454.903;91.986;300;3;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Centralizzato;Autonomo, freddo/caldo;19;A;Affitto, 4+4;Arredato;Cucina abitabile
1748;3600;3;115;454.838;91.755;0;4;NA;Nuovo / In costruzione;Autonomo;Autonomo;20;Non classificabile;Affitto, transitorio;Arredato;cucina angolo cottura
1749;2200;3;70;45.48;91.834;150;5;Intera proprieta, classe immobile signorile;Buono / Abitabile;Autonomo;NA;18;G;Affitto, 4+4;Arredato;cucina semi abitabile
1750;1200;2;50;454.629;91.519;0;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Assente;14;G;Affitto, 4+4;Arredato;Cucina a vista
1751;1200;1;46;454.783;91.757;150;2;Intera proprieta, classe immobile signorile;Nuovo / In costruzione;Centralizzato;Autonomo, solo freddo;9;G;Affitto, 4+4;Arredato;Cucina a vista
1752;1180;2;60;454.424;92.149;0;NA;Intera proprieta;Ottimo/Ristrutturato;Autonomo;Autonomo;18;G;Affitto, transitorio;Arredato;cucina angolo cottura
1753;950;2;60;454.524;921.628;0;2;Intera proprieta, classe immobile signorile;Buono / Abitabile;Centralizzato;Assente;10;F;Affitto;Arredato;Cucina abitabile
1754;2500;3;120;454.685;916.379;335;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;7;F;Affitto;Parzialmente arredato;cucina angolo cottura
1755;3000;5;170;454.565;919.493;0;NA;Intera proprieta;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;11;G;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1756;900;1;33;454.694;92.252;140;0;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;9;D;Affitto, 4+4;Arredato;Cucina a vista
1757;850;1;30;454.694;92.252;130;0;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;9;D;Affitto, 4+4;Arredato;Cucina a vista
1758;1300;1;40;45.465;920.498;200;4;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;7;E;Affitto, 4+4;Arredato;cucina angolo cottura
1759;1350;2;65;454.876;91.653;188;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;NA;12;D;Affitto, libero;Arredato;cucina angolo cottura
1760;1541;2;60;454.574;91.936;100;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;10;G;Affitto, 4+4;Arredato;cucina semi abitabile
1761;2583;3;122;454.574;91.936;333;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;10;G;Affitto, 4+4;Arredato;Cucina abitabile
1762;2700;2;50;454.464;9.177;0;1;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Centralizzato;Centralizzato, freddo/caldo;8;D;Affitto, transitorio;Arredato;Cucina a vista
1763;8500;2;300;454.512;91.607;1000;NA;NA;Ottimo/Ristrutturato;Unknown;Assente;14;D;Affitto;Not given;none
1764;2500;2;65;454.753;91.851;150;6;Intera proprieta;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;5;A4;Affitto, transitorio;Arredato;Cucina abitabile
1765;1350;1;30;454.518;919.511;0;NA;Intera proprieta, classe immobile media;Nuovo / In costruzione;Centralizzato;Assente;13;NA;Affitto, transitorio;Not given;cucina angolo cottura
1766;1400;2;58;454.629;91.999;100;7;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Autonomo;Autonomo;11;E;Affitto;Arredato;Cucina a vista
1767;700;1;30;455.035;91.938;100;3;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Assente;17;G;Affitto, 4+4;Arredato;cucinotto
1768;1750;4;130;45.468;918.178;0;NA;Intera proprieta;Buono / Abitabile;Centralizzato;Assente;18;G;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1769;2500;4;150;454.798;9.174;500;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Centralizzato, freddo/caldo;17;A+;Affitto, 4+4;Parzialmente arredato;Cucina a vista
1770;790;2;65;454.833;9.171;160;1;Classe immobile signorile;Buono / Abitabile;Centralizzato;NA;10;G;Affitto, 4+4;Arredato;cucina semi abitabile
1771;1600;1;35;454.648;91.945;170;2;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Centralizzato;NA;12;G;Affitto, 4+4;Arredato;cucina angolo cottura
1772;2200;2;76;454.682;918.267;420;3;Intera proprieta, classe immobile media;Buono / Abitabile;Unknown;Autonomo, solo freddo;10;G;Affitto, 4+4;Arredato;Cucina abitabile
1773;1070;2;50;454.771;921.618;130;4;NA;Ottimo/Ristrutturato;Centralizzato;NA;13;F;Affitto;Parzialmente arredato;none
1774;2750;3;141;454.589;91.797;500;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Centralizzato;20;C;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1775;1100;3;62;454.521;91.868;300;1;Classe immobile signorile;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;6;G;Affitto;Arredato;cucinotto
1776;1600;2;50;454.804;91.945;150;0;Classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Centralizzato;15;F;Affitto, transitorio;Arredato;Cucina a vista
1777;3000;4;130;454.646;917.639;283;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;14;F;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1778;4000;5;220;454.696;916.666;580;2;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Centralizzato;Presente;10;G;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1779;1200;3;75;45.486;92.247;200;5;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Assente;10;F;Affitto, 4+4;Arredato;Cucina a vista
1780;3200;4;145;454.911;919.892;300;3;Intera proprieta, classe immobile signorile;Nuovo / In costruzione;Centralizzato;Autonomo, solo freddo;18;Non classificabile;Affitto;Arredato;cucina angolo cottura
1781;1300;2;50;454.543;91.736;200;3;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;12;G;Affitto, 4+4;Arredato;none
1782;1300;2;55;454.511;92.006;200;4;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;20;F;Affitto, 4+4;Arredato;Cucina a vista
1783;2500;3;130;454.761;91.917;250;2;Classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;20;G;Affitto, 4+4;Not given;Cucina abitabile
1784;2500;3;130;454.761;91.917;250;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;20;G;Affitto, 4+4;Not given;Cucina abitabile
1785;4580;5;220;454.638;920.648;560;NA;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;7;G;Affitto, 4+4;Not given;Cucina abitabile
1786;1500;3;90;454.494;919.672;117;2;Intera proprieta, classe immobile signorile;Buono / Abitabile;Autonomo;Assente;11;G;Affitto, 4+4;Not given;Cucina a vista
1787;1750;2;80;454.549;91.977;150;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo;9;F;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1788;1000;1;45;454.936;918.097;100;3;Intera proprieta;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;11;G;Affitto;Arredato;cucina angolo cottura
1789;2980;4;142;455.017;920.169;330;NA;Classe immobile media;NA;Autonomo;Autonomo, solo freddo;9;G;Affitto;Not given;none
1790;1200;2;60;454.587;92.068;200;1;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Assente;15;G;Affitto, 4+4;Parzialmente arredato;cucina semi abitabile
1791;1480;2;74;454.585;921.074;70;2;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;14;G;Affitto;Not given;none
1792;3500;5;150;45.466;92.038;584;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Predisposizione impianto;14;G;Affitto, 4+4;Not given;Cucina abitabile
1793;3000;3;110;454.657;920.524;0;2;Intera proprieta, classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;15;F;Affitto;Arredato;none
1794;3750;4;150;454.696;91.853;250;3;Intera proprieta, immobile di lusso;Nuovo / In costruzione;Centralizzato;Autonomo, freddo/caldo;20;NA;Affitto, 4+4;Parzialmente arredato;Cucina abitabile
1795;1050;2;55;454.905;919.935;200;NA;Classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;16;A;Affitto;Arredato;cucina angolo cottura
1796;1000;2;70;454.621;92.236;180;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;18;G;Affitto, 4+4;Arredato;Cucina abitabile
1798;2900;4;140;454.588;917.824;0;1;Intera proprieta, immobile di lusso;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;10;G;Affitto;Arredato;Cucina abitabile
1799;1259;2;55;454.553;91.874;100;2;Intera proprieta, classe immobile media;Buono / Abitabile;Autonomo;Autonomo, freddo/caldo;10;G;Affitto, 4+4;Arredato;Cucina abitabile
1800;1500;2;55;454.876;92.092;0;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, freddo/caldo;12;NA;Affitto, libero;Arredato;Cucina a vista
1801;2100;2;65;454.766;91.842;100;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Centralizzato, freddo/caldo;4;E;Affitto, 4+4;Not given;Cucina a vista
1802;4000;3;100;454.719;919.576;415;2;Intera proprieta, classe immobile media;NA;Centralizzato;Assente, solo freddo;20;G;Affitto;Arredato;Cucina abitabile
1803;1400;1;45;454.603;918.075;200;5;NA;Buono / Abitabile;Centralizzato;Autonomo, solo freddo;16;G;Affitto;Arredato;cucina angolo cottura
1804;875;3;65;454.515;9.211;139;3;Intera proprieta, classe immobile media;Buono / Abitabile;Centralizzato;Assente, solo freddo;18;G;Affitto, 4+4;Not given;cucina angolo cottura
1805;8300;5;300;454.751;91.867;1500;5;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;Autonomo;14;A;Affitto;Parzialmente arredato;Cucina abitabile
1806;1900;4;130;454.847;916.128;0;NA;Intera proprieta;Buono / Abitabile;Centralizzato;Assente;18;G;Affitto, 4+4;Not given;Cucina abitabile
1807;1700;2;60;454.771;921.635;300;NA;NA;Ottimo/Ristrutturato;Autonomo;Autonomo, solo freddo;7;G;Affitto;Not given;Cucina abitabile
1808;2700;2;61;454.716;91.946;200;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo, freddo/caldo;8;D;Affitto, transitorio;Arredato;Cucina a vista
1809;1950;4;90;454.531;91.778;0;3;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Centralizzato;NA;20;G;Affitto;Arredato;Cucina abitabile
1810;1500;2;60;454.701;92.086;83;1;Intera proprieta, classe immobile signorile;Ottimo/Ristrutturato;Autonomo;Autonomo;20;F;Affitto, 4+4;Arredato;cucina semi abitabile
1811;1600;2;55;454.648;92.001;0;NA;Classe immobile media;Ottimo/Ristrutturato;Centralizzato;Autonomo, solo freddo;9;G;Affitto;Arredato;cucina angolo cottura
